vehicle,arm,episode,Sharpe,Martin,MaxDD,Turnover/yr,group,Return,peak,trough,react_day,DD_before_reaction,days_peak_to_trough,w_at_peak,panel
P1 SPY,incumbent t+1,D_recent_2025plus,,,-0.07659235852376511,,calm_controls,0.1628261998604814,2026-01-12,2026-03-31,2026-03-31,-0.07659235852376511,55.0,0.9672243493326175,P1
P1 SPY,A: both k=1,FULL,0.7137300255721131,2.0208731502313495,-0.10486244339905093,2.2957654092861017,,,,,,,,,P1
P1 SPY,A: both k=1,E_bear_2018q4,,,-0.05432432927544162,,modern_folds,-0.026714512268836477,2018-09-20,2018-10-11,,-0.05432432927544162,16.0,1.0,P1
P1 SPY,A: both k=1,X_2020_covid,,,-0.06518061687294774,,modern_folds,0.10696229354761733,2020-02-19,2020-02-28,2020-02-27,-0.06378289736766607,8.0,0.8402285528811075,P1
P1 SPY,A: both k=1,B_bear_2022,,,-0.06370970832215939,,modern_folds,-0.05034568260286987,2022-01-03,2022-08-29,2022-01-25,-0.05005341777792627,165.0,0.6003530816604555,P1
P1 SPY,A: both k=1,E2000_02_dotcom,,,-0.00012366201671110133,,market_factor_A0_calendar,0.11637634416495235,2000-03-29,2000-03-30,2000-03-30,-0.00012366201671110133,2.0,0.4043718713129253,P1
P1 SPY,A: both k=1,E2007_09_gfc,,,-0.08834455325441892,,market_factor_A0_calendar,-0.04726057355156932,2007-10-09,2008-03-10,2008-02-20,-0.08332066087752721,105.0,0.6494688264066585,P1
P1 SPY,A: both k=1,E2011_eu_us,,,-0.08729513761353214,,market_factor_A0_calendar,-0.04737493089670042,2011-05-02,2011-10-03,2011-08-04,-0.06494449639756894,108.0,0.870162443332573,P1
P1 SPY,A: both k=1,E2015_16_china,,,0.0,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 SPY,A: both k=1,K2013_14_bull,,,-0.055668416030659196,,calm_controls,0.287835429585227,2014-09-18,2014-10-16,,-0.055668416030659196,21.0,1.0,P1
P1 SPY,A: both k=1,A_bull_2021,,,-0.04711865694955042,,calm_controls,0.18544928928169058,2021-09-02,2021-10-04,,-0.04711865694955042,22.0,1.0,P1
P1 SPY,A: both k=1,D_recent_2025plus,,,-0.0699361300385094,,calm_controls,0.20609843903699576,2026-01-12,2026-03-30,2026-03-30,-0.0699361300385094,54.0,0.9386974721836755,P1
P1 SPY,A: switch k=1,FULL,0.5806040712165971,1.5470366720265811,-0.11175579417970694,2.3031233947243805,,,,,,,,,P1
P1 SPY,A: switch k=1,E_bear_2018q4,,,-0.06303971690596899,,modern_folds,-0.03428433952473331,2018-09-20,2018-10-11,,-0.06303971690596899,16.0,1.0,P1
P1 SPY,A: switch k=1,X_2020_covid,,,-0.0806917317689062,,modern_folds,0.07712786322608944,2020-02-19,2020-02-28,2020-02-28,-0.0806917317689062,8.0,0.8426847986603313,P1
P1 SPY,A: switch k=1,B_bear_2022,,,-0.07044718024767815,,modern_folds,-0.05720612795778979,2022-01-03,2022-08-29,2022-01-25,-0.05736231494410082,165.0,0.5954298883283082,P1
P1 SPY,A: switch k=1,E2000_02_dotcom,,,-0.0001138483365447085,,market_factor_A0_calendar,0.11638655799607833,2000-03-29,2000-03-30,2000-03-30,-0.0001138483365447085,2.0,0.39210690029000633,P1
P1 SPY,A: switch k=1,E2007_09_gfc,,,-0.0960987580453111,,market_factor_A0_calendar,-0.049693765186526906,2007-10-09,2008-03-10,2008-02-20,-0.09176527983442817,105.0,0.6499506812395854,P1
P1 SPY,A: switch k=1,E2011_eu_us,,,-0.11056782739538507,,market_factor_A0_calendar,-0.07112501335273014,2011-05-02,2011-10-03,2011-08-05,-0.08039445976079063,108.0,0.8705074715411538,P1
P1 SPY,A: switch k=1,E2015_16_china,,,0.0,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 SPY,A: switch k=1,K2013_14_bull,,,-0.06158010805521208,,calm_controls,0.26018684068079123,2014-09-18,2014-10-16,,-0.06158010805521208,21.0,1.0,P1
P1 SPY,A: switch k=1,A_bull_2021,,,-0.045972604264163164,,calm_controls,0.18276189624528016,2021-09-02,2021-09-30,,-0.045972604264163164,20.0,1.0,P1
P1 SPY,A: switch k=1,D_recent_2025plus,,,-0.0743623244673941,,calm_controls,0.1762773073375452,2026-01-12,2026-03-30,2026-03-30,-0.0743623244673941,54.0,0.9672243493326175,P1
P1 SPY,A: sizer k=1,FULL,0.6939374717768688,1.9931436013484916,-0.10493256831397901,2.3160878663663986,,,,,,,,,P1
P1 SPY,A: sizer k=1,E_bear_2018q4,,,-0.05432432927544162,,modern_folds,-0.0294674397357938,2018-09-20,2018-10-11,,-0.05432432927544162,16.0,1.0,P1
P1 SPY,A: sizer k=1,X_2020_covid,,,-0.06518061687294774,,modern_folds,0.10276791525668072,2020-02-19,2020-02-28,2020-02-27,-0.06378289736766607,8.0,0.8402285528811075,P1
P1 SPY,A: sizer k=1,B_bear_2022,,,-0.07279222041315803,,modern_folds,-0.059651867639912926,2022-01-03,2022-08-30,2022-01-26,-0.054908891135631355,166.0,0.6003530816604555,P1
P1 SPY,A: sizer k=1,E2000_02_dotcom,,,-0.007056141966588547,,market_factor_A0_calendar,0.10839011666927734,2000-03-29,2000-03-31,,-0.007056141966588547,3.0,0.0,P1
P1 SPY,A: sizer k=1,E2007_09_gfc,,,-0.08553336917785925,,market_factor_A0_calendar,-0.04025515496843135,2007-10-09,2008-03-10,2008-02-21,-0.08332066087752721,105.0,0.6494688264066585,P1
P1 SPY,A: sizer k=1,E2011_eu_us,,,-0.08729513761353214,,market_factor_A0_calendar,-0.04737493089670042,2011-05-02,2011-10-03,2011-08-04,-0.06494449639756894,108.0,0.870162443332573,P1
P1 SPY,A: sizer k=1,E2015_16_china,,,0.0,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 SPY,A: sizer k=1,K2013_14_bull,,,-0.055668416030659196,,calm_controls,0.29593882481297573,2014-09-18,2014-10-16,,-0.055668416030659196,21.0,1.0,P1
P1 SPY,A: sizer k=1,A_bull_2021,,,-0.04711865694955042,,calm_controls,0.18544928928169058,2021-09-02,2021-10-04,,-0.04711865694955042,22.0,1.0,P1
P1 SPY,A: sizer k=1,D_recent_2025plus,,,-0.07216752918140201,,calm_controls,0.19166508705749763,2026-01-12,2026-03-31,2026-03-31,-0.07216752918140201,55.0,0.9386974721836755,P1
P1 SPY,A: both k=5,FULL,1.0232899608418222,3.2365252731624725,-0.10022629050779941,2.3398581770830043,,,,,,,,,P1
P1 SPY,A: both k=5,E_bear_2018q4,,,-0.044542198951399326,,modern_folds,-0.02036732824801535,2018-09-20,2018-10-11,,-0.044542198951399326,16.0,1.0,P1
P1 SPY,A: both k=5,X_2020_covid,,,-0.044512101345686506,,modern_folds,0.1344151834948275,2020-02-19,2020-03-02,2020-03-02,-0.044512101345686506,9.0,0.4899896283065403,P1
P1 SPY,A: both k=5,B_bear_2022,,,-0.030358428210775945,,modern_folds,-0.013612491967682327,2022-01-03,2022-08-09,2022-01-19,-0.027270033243801284,151.0,0.6020478091032743,P1
P1 SPY,A: both k=5,E2000_02_dotcom,,,-0.00012674824729119738,,market_factor_A0_calendar,0.12365548839039242,2000-03-23,2000-03-24,2000-03-24,-0.00012674824729119738,2.0,0.4043718713129253,P1
P1 SPY,A: both k=5,E2007_09_gfc,,,-0.10022629050779919,,market_factor_A0_calendar,-0.04681025798532801,2007-10-12,2008-03-10,2008-02-13,-0.07954712766496308,102.0,0.7632449199451338,P1
P1 SPY,A: both k=5,E2011_eu_us,,,-0.07662585843480196,,market_factor_A0_calendar,-0.03533315074579102,2011-05-02,2011-10-03,2011-07-29,-0.05473526699080955,108.0,0.8950460014020276,P1
P1 SPY,A: both k=5,E2015_16_china,,,0.0,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 SPY,A: both k=5,K2013_14_bull,,,-0.05384453300046865,,calm_controls,0.29879170794564125,2014-09-18,2014-10-14,2014-10-14,-0.05384453300046865,19.0,1.0,P1
P1 SPY,A: both k=5,A_bull_2021,,,-0.042540548655479515,,calm_controls,0.21668466962899968,2021-09-02,2021-10-04,,-0.042540548655479515,22.0,1.0,P1
P1 SPY,A: both k=5,D_recent_2025plus,,,-0.06676319104335982,,calm_controls,0.22342174772606804,2026-02-02,2026-03-30,2026-03-24,-0.053553186878589454,40.0,0.8663645143564981,P1
P1 SPY,A: switch k=5,FULL,0.7585125085262335,2.0866421819452734,-0.1183873055569421,2.34731079071636,,,,,,,,,P1
P1 SPY,A: switch k=5,E_bear_2018q4,,,-0.06303971690596899,,modern_folds,-0.03800222911573137,2018-09-20,2018-10-11,,-0.06303971690596899,16.0,1.0,P1
P1 SPY,A: switch k=5,X_2020_covid,,,-0.08087921739872572,,modern_folds,0.07497469624464848,2020-02-19,2020-03-02,2020-02-28,-0.0806917317689062,9.0,0.8426847986603313,P1
P1 SPY,A: switch k=5,B_bear_2022,,,-0.03331690919577679,,modern_folds,-0.01676463328129274,2022-01-03,2022-08-09,2022-01-19,-0.03049840850754071,151.0,0.5954298883283082,P1
P1 SPY,A: switch k=5,E2000_02_dotcom,,,-9.45731423422913e-05,,market_factor_A0_calendar,0.12296763636670582,2000-03-23,2000-03-24,2000-03-24,-9.45731423422913e-05,2.0,0.36430670547390853,P1
P1 SPY,A: switch k=5,E2007_09_gfc,,,-0.11562113973423283,,market_factor_A0_calendar,-0.06010518720316549,2007-10-09,2008-03-10,2008-02-13,-0.09176527983442817,105.0,0.6499506812395854,P1
P1 SPY,A: switch k=5,E2011_eu_us,,,-0.11056782739538507,,market_factor_A0_calendar,-0.07112501335273014,2011-05-02,2011-10-03,2011-08-05,-0.08039445976079063,108.0,0.8705074715411538,P1
P1 SPY,A: switch k=5,E2015_16_china,,,0.0,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 SPY,A: switch k=5,K2013_14_bull,,,-0.0583162550841515,,calm_controls,0.2555556128335541,2014-09-18,2014-10-14,2014-10-14,-0.0583162550841515,19.0,1.0,P1
P1 SPY,A: switch k=5,A_bull_2021,,,-0.045972604264163164,,calm_controls,0.18276189624528016,2021-09-02,2021-09-30,,-0.045972604264163164,20.0,1.0,P1
P1 SPY,A: switch k=5,D_recent_2025plus,,,-0.07905177021220244,,calm_controls,0.18123388849021738,2026-01-12,2026-03-30,2026-03-24,-0.058572897997126394,54.0,0.9672243493326175,P1
P1 SPY,A: sizer k=5,FULL,0.8418848148575357,2.632181374730808,-0.09640818148383756,2.3444170788709906,,,,,,,,,P1
P1 SPY,A: sizer k=5,E_bear_2018q4,,,-0.044542198951399326,,modern_folds,-0.017156802543222605,2018-09-20,2018-10-11,,-0.044542198951399326,16.0,1.0,P1
P1 SPY,A: sizer k=5,X_2020_covid,,,-0.044390723662538045,,modern_folds,0.1287882024058249,2020-02-19,2020-02-28,,-0.044390723662538045,8.0,0.4899896283065403,P1
P1 SPY,A: sizer k=5,B_bear_2022,,,-0.07087329261960817,,modern_folds,-0.057696522184087495,2022-01-03,2022-08-30,2022-01-26,-0.05506335366464321,166.0,0.6020478091032743,P1
P1 SPY,A: sizer k=5,E2000_02_dotcom,,,-0.007753893778516652,,market_factor_A0_calendar,0.10761123958980057,2000-03-29,2000-03-31,,-0.007753893778516652,3.0,0.0,P1
P1 SPY,A: sizer k=5,E2007_09_gfc,,,-0.07954712766496308,,market_factor_A0_calendar,-0.02926598084971377,2007-10-12,2008-01-22,,-0.07954712766496308,69.0,0.7632449199451338,P1
P1 SPY,A: sizer k=5,E2011_eu_us,,,-0.07662585843480196,,market_factor_A0_calendar,-0.03533315074579102,2011-05-02,2011-10-03,2011-07-29,-0.05473526699080955,108.0,0.8950460014020276,P1
P1 SPY,A: sizer k=5,E2015_16_china,,,0.0,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 SPY,A: sizer k=5,K2013_14_bull,,,-0.057114274338576076,,calm_controls,0.3118040112225777,2014-09-18,2014-10-16,,-0.057114274338576076,21.0,1.0,P1
P1 SPY,A: sizer k=5,A_bull_2021,,,-0.042540548655479515,,calm_controls,0.21668466962899968,2021-09-02,2021-10-04,,-0.042540548655479515,22.0,1.0,P1
P1 SPY,A: sizer k=5,D_recent_2025plus,,,-0.06554405034933841,,calm_controls,0.20196219530814785,2026-02-02,2026-03-31,2026-03-31,-0.06554405034933841,41.0,0.8663645143564981,P1
P1 SPY,B: t+2 next-close,FULL,0.5460078677719867,1.5053428227862216,-0.11478338867874482,6.013225461199648,,,,,,,,,P1
P1 SPY,B: t+2 next-close,E_bear_2018q4,,,-0.0687081634223281,,modern_folds,-0.04621348789060753,2018-09-20,2018-10-11,,-0.0687081634223281,16.0,1.0,P1
P1 SPY,B: t+2 next-close,X_2020_covid,,,-0.11157551237336705,,modern_folds,0.02457905834904195,2020-02-19,2020-06-11,2020-03-02,-0.08859811245347693,80.0,0.8412214402662105,P1
P1 SPY,B: t+2 next-close,B_bear_2022,,,-0.08703359557255264,,modern_folds,-0.074236807407425,2022-01-03,2022-08-31,2022-01-27,-0.05702860698997947,167.0,0.5934322612144648,P1
P1 SPY,B: t+2 next-close,E2000_02_dotcom,,,-0.0001256366013601129,,market_factor_A0_calendar,0.12102266044953458,2000-03-31,2000-04-03,2000-04-03,-0.0001256366013601129,2.0,0.4043718713129253,P1
P1 SPY,B: t+2 next-close,E2007_09_gfc,,,-0.0949375002739491,,market_factor_A0_calendar,-0.0447118658022132,2007-10-09,2008-03-10,2008-02-22,-0.08807356631284535,105.0,0.650859834255924,P1
P1 SPY,B: t+2 next-close,E2011_eu_us,,,-0.11356349994560522,,market_factor_A0_calendar,-0.07203580698266066,2011-05-02,2011-10-03,2011-08-08,-0.11174009349791358,108.0,0.8701166527361204,P1
P1 SPY,B: t+2 next-close,E2015_16_china,,,0.0,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 SPY,B: t+2 next-close,K2013_14_bull,,,-0.059843523599744874,,calm_controls,0.2826038948810641,2014-09-18,2014-10-16,,-0.059843523599744874,21.0,1.0,P1
P1 SPY,B: t+2 next-close,A_bull_2021,,,-0.04743680950330409,,calm_controls,0.17985392852553805,2021-09-02,2021-09-30,,-0.04743680950330409,20.0,1.0,P1
P1 SPY,B: t+2 next-close,D_recent_2025plus,,,-0.0735203117598685,,calm_controls,0.1842990945450449,2025-02-19,2025-03-13,,-0.0735203117598685,17.0,0.8372936731040681,P1
P1 SPY,B: next-open,FULL,0.5666290804370117,1.5297720005379658,-0.11185232428663228,2.3253477423787787,,,,,,,,,P1
P1 SPY,B: next-open,E_bear_2018q4,,,-0.06572499088077122,,modern_folds,-0.047024183096143535,2018-09-20,2018-10-23,2018-10-23,-0.06572499088077122,24.0,1.0,P1
P1 SPY,B: next-open,X_2020_covid,,,-0.0997968468542143,,modern_folds,0.04600796031975518,2020-02-19,2020-06-11,2020-02-28,-0.08175121244075867,80.0,0.8393295803381075,P1
P1 SPY,B: next-open,B_bear_2022,,,-0.07648037270684216,,modern_folds,-0.06234370906331188,2022-01-03,2022-08-29,2022-01-26,-0.06348071304739089,165.0,0.5966998746651332,P1
P1 SPY,B: next-open,E2000_02_dotcom,,,-0.004070214998452504,,market_factor_A0_calendar,0.1143230317036128,2000-03-29,2000-03-30,,-0.004070214998452504,2.0,0.0,P1
P1 SPY,B: next-open,E2007_09_gfc,,,-0.0912284781111462,,market_factor_A0_calendar,-0.04338163157839381,2007-10-09,2008-03-10,2008-02-21,-0.09097752308722917,105.0,0.6487228512038132,P1
P1 SPY,B: next-open,E2011_eu_us,,,-0.10752821910486321,,market_factor_A0_calendar,-0.06497124874215099,2011-05-02,2011-10-03,2011-08-05,-0.07967028275287968,108.0,0.8698998090164339,P1
P1 SPY,B: next-open,E2015_16_china,,,0.0,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 SPY,B: next-open,K2013_14_bull,,,-0.061443132520025756,,calm_controls,0.2756214200272764,2014-09-18,2014-10-16,,-0.061443132520025756,21.0,1.0,P1
P1 SPY,B: next-open,A_bull_2021,,,-0.04696454092155489,,calm_controls,0.18673886291947284,2021-09-02,2021-10-04,,-0.04696454092155489,22.0,0.9878388061734075,P1
P1 SPY,B: next-open,D_recent_2025plus,,,-0.07376705453156951,,calm_controls,0.19323649970657564,2026-01-12,2026-03-30,,-0.07376705453156951,54.0,0.9175223049905028,P1
P1 QQQ,incumbent t+1,FULL,0.8076248430426127,2.3751473069951006,-0.10081139971791064,2.502379755348891,,,,,,,,,P1
P1 QQQ,incumbent t+1,E_bear_2018q4,,,-0.077773821688915,,modern_folds,-0.07023097100662523,2018-10-01,2018-10-25,2018-10-17,-0.07197371575225175,19.0,0.8238272775061795,P1
P1 QQQ,incumbent t+1,X_2020_covid,,,-0.08916718762840659,,modern_folds,0.11425387434327994,2020-02-19,2020-04-21,2020-02-28,-0.0763543901895789,44.0,0.6833228976001032,P1
P1 QQQ,incumbent t+1,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 QQQ,incumbent t+1,E2007_09_gfc,,,-0.05609207598589683,,market_factor_A0_calendar,0.034318737926252174,2007-10-31,2007-11-12,,-0.05609207598589683,9.0,0.5456422373993298,P1
P1 QQQ,incumbent t+1,E2011_eu_us,,,-0.0820042491242865,,market_factor_A0_calendar,-0.05128419002913798,2011-05-10,2011-08-19,2011-08-05,-0.06278502292991983,72.0,0.801029998090677,P1
P1 QQQ,incumbent t+1,E2015_16_china,,,-0.015959859743804206,,market_factor_A0_calendar,0.001977344759943822,2015-06-01,2015-06-09,,-0.015959859743804206,7.0,0.7324856715820257,P1
P1 QQQ,incumbent t+1,K2013_14_bull,,,-0.05127363979186106,,calm_controls,0.37154456419771864,2014-03-05,2014-04-11,,-0.05127363979186106,28.0,0.699608786235455,P1
P1 QQQ,incumbent t+1,A_bull_2021,,,-0.06505676035102903,,calm_controls,0.06243072704212782,2021-09-07,2021-10-04,,-0.06505676035102903,20.0,0.8604430461917618,P1
P1 QQQ,incumbent t+1,D_recent_2025plus,,,-0.07702284916298863,,calm_controls,0.17685893269760444,2026-01-28,2026-03-30,,-0.07702284916298863,43.0,0.7314824073868041,P1
P1 QQQ,A: both k=1,FULL,0.9847789340691058,3.4181102902390643,-0.09938373891819752,2.438694354711441,,,,,,,,,P1
P1 QQQ,A: both k=1,E_bear_2018q4,,,-0.05412288025148981,,modern_folds,-0.03516512651036863,2018-10-01,2018-10-11,,-0.05412288025148981,9.0,0.8236765959316107,P1
P1 QQQ,A: both k=1,X_2020_covid,,,-0.07083837075548172,,modern_folds,0.1485506936990042,2020-02-19,2020-03-09,2020-02-27,-0.06255038131267365,14.0,0.6865460013937044,P1
P1 QQQ,A: both k=1,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 QQQ,A: both k=1,E2007_09_gfc,,,-0.05176043030970823,,market_factor_A0_calendar,0.03877111272223743,2007-10-31,2007-11-12,,-0.05176043030970823,9.0,0.5309391006684889,P1
P1 QQQ,A: both k=1,E2011_eu_us,,,-0.06286537844612217,,market_factor_A0_calendar,-0.034299697827161246,2011-07-26,2011-08-19,2011-08-10,-0.06202771870883372,19.0,0.5494283386245279,P1
P1 QQQ,A: both k=1,E2015_16_china,,,-0.016022962313384626,,market_factor_A0_calendar,0.004035284693652663,2015-06-01,2015-06-09,,-0.016022962313384626,7.0,0.7353889520752536,P1
P1 QQQ,A: both k=1,K2013_14_bull,,,-0.04647679856996578,,calm_controls,0.3693528304529332,2014-03-05,2014-04-11,,-0.04647679856996578,28.0,0.6993243475617263,P1
P1 QQQ,A: both k=1,A_bull_2021,,,-0.05690132571429374,,calm_controls,0.08336944222564413,2021-09-07,2021-10-05,2021-10-05,-0.05690132571429374,21.0,0.862217026917867,P1
P1 QQQ,A: both k=1,D_recent_2025plus,,,-0.07180916266799076,,calm_controls,0.2143777865727463,2026-01-28,2026-03-30,,-0.07180916266799076,43.0,0.7451874479102688,P1
P1 QQQ,A: switch k=1,FULL,0.8324535063552582,2.6027919428765536,-0.09639180427680694,2.4492408185179286,,,,,,,,,P1
P1 QQQ,A: switch k=1,E_bear_2018q4,,,-0.07197371575225175,,modern_folds,-0.05301234525880083,2018-10-01,2018-10-11,,-0.07197371575225175,9.0,0.8238272775061795,P1
P1 QQQ,A: switch k=1,X_2020_covid,,,-0.08881441178350813,,modern_folds,0.11881104353132987,2020-02-19,2020-03-09,2020-02-28,-0.0763543901895789,14.0,0.6833228976001032,P1
P1 QQQ,A: switch k=1,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 QQQ,A: switch k=1,E2007_09_gfc,,,-0.05609207598589683,,market_factor_A0_calendar,0.03440072668563232,2007-10-31,2007-11-12,,-0.05609207598589683,9.0,0.5456422373993298,P1
P1 QQQ,A: switch k=1,E2011_eu_us,,,-0.0820042491242865,,market_factor_A0_calendar,-0.05128419002913798,2011-05-10,2011-08-19,2011-08-05,-0.06278502292991983,72.0,0.801029998090677,P1
P1 QQQ,A: switch k=1,E2015_16_china,,,-0.017113943306733437,,market_factor_A0_calendar,0.0034260870940081567,2015-06-01,2015-06-09,,-0.017113943306733437,7.0,0.7052038008703799,P1
P1 QQQ,A: switch k=1,K2013_14_bull,,,-0.05127363979186106,,calm_controls,0.34771658706726183,2014-03-05,2014-04-11,,-0.05127363979186106,28.0,0.699608786235455,P1
P1 QQQ,A: switch k=1,A_bull_2021,,,-0.06551139223999902,,calm_controls,0.06865615017480176,2021-09-07,2021-10-05,2021-10-05,-0.06551139223999902,21.0,0.8604430461917618,P1
P1 QQQ,A: switch k=1,D_recent_2025plus,,,-0.0770228491629893,,calm_controls,0.17814033611706437,2026-01-28,2026-03-30,,-0.0770228491629893,43.0,0.7314824073868041,P1
P1 QQQ,A: sizer k=1,FULL,0.9668937865234641,3.1635520792418363,-0.0993837389181974,2.468346498285383,,,,,,,,,P1
P1 QQQ,A: sizer k=1,E_bear_2018q4,,,-0.06023809009582537,,modern_folds,-0.05255142588823103,2018-10-01,2018-10-25,2018-10-18,-0.05412288025148981,19.0,0.8236765959316107,P1
P1 QQQ,A: sizer k=1,X_2020_covid,,,-0.07132420705844722,,modern_folds,0.14067852119901358,2020-02-19,2020-04-21,2020-02-27,-0.06255038131267365,44.0,0.6865460013937044,P1
P1 QQQ,A: sizer k=1,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 QQQ,A: sizer k=1,E2007_09_gfc,,,-0.05176043030970823,,market_factor_A0_calendar,0.03834014699314392,2007-10-31,2007-11-12,,-0.05176043030970823,9.0,0.5309391006684889,P1
P1 QQQ,A: sizer k=1,E2011_eu_us,,,-0.06286537844612217,,market_factor_A0_calendar,-0.034299697827161246,2011-07-26,2011-08-19,2011-08-10,-0.06202771870883372,19.0,0.5494283386245279,P1
P1 QQQ,A: sizer k=1,E2015_16_china,,,-0.01781990155769808,,market_factor_A0_calendar,0.0008805400660272245,2015-06-01,2015-06-09,,-0.01781990155769808,7.0,0.8180878928286245,P1
P1 QQQ,A: sizer k=1,K2013_14_bull,,,-0.04647679856996578,,calm_controls,0.3929015959365647,2014-03-05,2014-04-11,,-0.04647679856996578,28.0,0.6993243475617263,P1
P1 QQQ,A: sizer k=1,A_bull_2021,,,-0.05644768739352857,,calm_controls,0.07198003896296679,2021-09-07,2021-10-04,,-0.05644768739352857,20.0,0.862217026917867,P1
P1 QQQ,A: sizer k=1,D_recent_2025plus,,,-0.07180916266799076,,calm_controls,0.21790217631679942,2026-01-28,2026-03-30,,-0.07180916266799076,43.0,0.7451874479102688,P1
P1 QQQ,A: both k=5,FULL,1.3009354836679445,5.829707684885669,-0.09441874084552415,2.4830810397217378,,,,,,,,,P1
P1 QQQ,A: both k=5,E_bear_2018q4,,,-0.04224656607056454,,modern_folds,-0.01330315305742824,2018-10-01,2018-10-11,,-0.04224656607056454,9.0,0.807562938489364,P1
P1 QQQ,A: both k=5,X_2020_covid,,,-0.0428263386549399,,modern_folds,0.21478364444995957,2020-02-19,2020-02-27,,-0.0428263386549399,7.0,0.4617241543394387,P1
P1 QQQ,A: both k=5,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
